,1FUE-TOTPA-FLOW,1FWS-FWFLW-A,1FWS-STMFLW-A,1JT66801S,1LDC-GROSS-MW,1TCMVACPT2,5C0002FLOW,BA1003,BA1503,BA1T,BA2003,BA2004,BAROMETRIC-PRESS,C19,CW313,CW316,CW317-COND,DGS3,FW401,FW413,FW451,FW452,FW468,S11,S202,S212,S302,S312,S412,S422,S423,S502,S602,S613,S631,S633,S831,S833,S839C,BA2007,BA2051,BA2052,BA2053,BA2054,BA2503,BA2504,BA2507,BA2551,BA2552,BA2553,BA2554,BF2001,BF2002,BF2003,BF2501,BF2502,BF2503,BG3506A,BG3506B,C105,C205,C305,C411,CW119,CW129,D207,D607,FW402,FW606,FW611,PERFTEST-D508,PERFTEST-D608,PERFTEST-FW503,PERFTEST-FW603,PERFTEST-FW608,PERFTEST-S501,S105,BG3502,BG3503,BG3505,C51,CW213A,CW216A,FW4537-VACA,FW4537-VACB,FW4537-VACC,FW463,FW464,FW711,FW712,PERFTEST-S633,S614,S634,S640,S801,S804,S811,S834,num_mills
12/19/2019 7:30,486.806793,1413.949951,1473.422852,222.637924,223.176788,1.252441,0.901793,6.812827,6.734009,1923.653198,3.377075,696.960449,23.332031,90.679558,52.540993,79.636726,4273.376465,115.497486,323.991394,211.157227,1949.861084,332.904205,2160.400391,1.29364,236.153488,3.737793,495.628448,31.254883,92.41333,91.360474,641.51532,800.682617,626.341614,444.543457,1020.196533,412.591553,999.597229,1738.403442,1450.195313,211.082458,-3.61322,774.169922,-6.958649,322.729523,3.219909,706.420959,212.562561,-3.76886,804.382324,-6.914551,333.227539,32.452393,119.927986,697.570801,32.48291,120.141594,704.437256,2.532349,3.026734,159.95929,193.022369,263.082031,327.960541,20.730589,38.896179,171.251343,382.615112,101.916504,456.207275,1914.642334,349.159882,377.29306,330.754456,362.294189,453.208801,149.421249,-7.081812,-0.850342,-1.10083,-1.520996,258.984375,60.210884,81.818115,0.82901,0.82901,0.826721,0.495697,282.160065,560.341492,555.815857,408.398407,678.762817,1017.907715,407.910156,1859.253052,622.992493,799.850464,995.324707,3
12/19/2019 7:20,499.236389,1423.328613,1473.158325,222.637924,222.966415,1.25473,0.901793,6.812827,6.734009,1925.154053,3.270264,696.044922,23.332031,90.679558,51.624233,80.576973,4161.224121,112.31481,324.098206,210.913086,1951.695557,333.142059,2161.010742,1.302795,234.222595,3.737793,491.826935,31.499023,93.580627,91.337585,634.503174,795.709534,619.651428,445.367432,1007.989563,413.598633,994.256592,1737.487915,1454.773071,211.082458,-3.61322,771.42334,-6.958649,322.729523,3.219909,705.505371,212.379471,-3.64801,802.55127,-6.914551,333.227539,32.452393,120.88929,696.655273,32.48291,120.141594,704.437256,2.419434,3.12439,159.95929,193.022369,263.082031,327.960541,20.730589,38.896179,171.251343,382.615112,101.916504,456.207275,1915.100098,349.492035,377.29306,330.920044,362.294189,452.70163,149.829346,-7.081812,-0.850342,-1.069092,-1.520996,257.15332,60.210884,81.818115,0.82901,0.82901,0.826721,0.434663,283.83429,557.147156,553.685364,409.161377,673.269653,1006.005859,409.49707,1861.083984,623.064697,793.441772,989.373779,3
12/16/2019 8:20,498.103271,1427.38623,1489.834839,222.546387,222.584091,1.131134,0.451659,7.478436,6.84082,1935.690674,3.721924,695.43457,23.307617,98.998405,63.238777,88.383545,4168.09082,108.691794,324.472046,210.974121,1951.695557,333.22934,2166.503906,1.70105,238.975937,3.856812,488.192413,31.51123,92.893982,91.612244,629.173462,790.424622,630.571594,443.994141,997.155762,413.232422,997.155762,1736.572388,1459.350708,210.31189,-3.56012,776.916504,-6.756317,323.217773,3.651732,704.589844,211.57074,-3.546387,798.88916,-6.901581,333.47168,32.246399,117.684929,701.23291,32.376099,116.830437,701.690674,2.483521,3.127442,162.436279,193.92569,263.809967,328.365082,20.440672,37.835693,172.28009,382.06955,102.526855,456.665009,1915.100098,349.492035,377.29306,331.085602,362.294189,452.870697,149.669647,-7.899759,-0.864075,-1.022095,-1.523285,254.040527,68.155624,90.729065,0.897674,0.993805,0.895386,0.617767,292.446198,560.423279,557.843323,408.398407,676.153564,996.011353,408.886719,1861.083984,623.136902,796.188354,992.730774,3
12/19/2019 17:40,495.292358,1437.494995,1504.012695,222.454819,222.767273,1.295929,6.959531,7.269858,7.380981,1968.27356,3.38623,700.012207,23.332031,93.783249,54.277435,84.333046,4168.09082,111.645582,322.442627,208.898926,1953.988647,331.917236,2164.0625,1.408081,238.047363,3.1427,495.434418,30.644531,92.001343,89.460754,637.65448,797.742798,616.828613,439.599609,1010.736145,409.387207,997.766113,1740.234375,1470.794678,217.834488,-3.665405,776.611328,-7.220642,328.466797,3.390807,710.083008,220.115662,-3.683716,811.706543,-7.116882,339.941437,32.894897,128.900146,698.486328,32.85675,128.045654,707.183838,2.987061,2.849732,160.663147,193.229935,261.926086,326.576569,20.684813,38.621521,172.64473,380.760773,99.993896,454.071045,1919.677734,347.831451,375.958252,329.430145,360.796387,451.349426,147.142044,-7.738474,-0.903442,-0.976929,-1.55304,255.871582,63.713409,84.553329,0.856475,0.854187,0.854187,0.434663,299.246399,553.500977,552.886353,404.278564,671.347046,1009.439087,403.759766,1862.915039,623.209045,800.765991,992.272949,3
12/19/2019 7:00,499.236389,1426.172729,1473.158325,222.454819,222.747192,1.259308,1.054379,7.144098,6.734009,1922.333984,3.270264,696.044922,23.332031,90.764542,52.454121,80.576973,4253.539551,112.24878,324.098206,211.157227,1948.026611,332.904205,2159.790039,1.298218,235.188141,3.618774,493.727631,31.364746,92.573547,91.337585,636.096741,797.698975,620.607117,444.909668,1009.057678,413.323975,994.714355,1735.656738,1451.721191,210.159302,-3.616882,772.338867,-6.981995,321.75293,3.219909,706.420959,212.379471,-3.683716,804.382324,-6.956055,333.227539,32.452393,120.88929,696.655273,32.48291,120.141594,704.437256,2.572022,3.17627,160.041611,193.022369,262.922058,327.405365,20.448303,38.896179,171.497299,382.615112,102.130127,456.207275,1914.18457,349.325958,377.45993,330.920044,362.127747,452.70163,149.599472,-7.08642,-0.850342,-0.998291,-1.520996,257.15332,60.210884,82.202423,0.82901,0.82901,0.826721,0.495697,287.420532,557.147156,554.750671,408.856201,674.093628,1007.37915,409.375,1859.253052,622.920288,795.272827,989.984192,3
12/16/2019 7:30,499.772278,1428.322144,1488.467163,222.363281,222.556976,1.140289,0.451659,6.961592,6.807251,1940.280151,3.410645,696.350159,23.292969,94.169296,60.388168,84.682724,4116.973633,109.213116,324.472046,211.157227,1952.612793,332.991486,2164.672852,1.563721,233.264954,3.756104,484.392029,31.328125,93.077087,91.90979,626.783691,786.444031,628.659729,444.177246,997.918762,412.408447,1001.428284,1736.572388,1460.876587,210.212708,-3.549133,776.916504,-7.080566,325.170898,3.232116,703.674316,211.57074,-3.667236,797.973633,-6.906769,333.47168,32.398987,117.578117,702.148438,31.964111,116.830437,700.775146,2.733765,2.883301,160.626144,193.274719,263.809967,328.365082,20.448303,38.514709,171.378464,382.06955,101.763916,456.665009,1915.100098,349.325958,377.45993,331.085602,362.127747,452.70163,149.520798,-7.899759,-0.904816,-1.113037,-1.543121,255.688477,65.011536,86.048981,0.845031,0.851898,0.840454,0.617767,302.709961,561.037415,558.109558,408.093262,677.252197,995.553589,408.398438,1861.083984,622.992493,798.019409,995.935059,3
12/16/2019 17:40,510.646118,1422.944092,1481.571289,222.363281,222.443512,1.199798,4.418941,7.245319,7.078857,1976.896973,3.233643,688.720764,23.429688,98.697952,61.07967,89.319298,4211.578613,112.470768,322.976685,209.387207,1951.695557,331.679382,2162.841797,1.682739,241.262222,3.328857,495.672028,30.81543,91.017151,90.307617,637.734192,796.549133,623.677368,439.874268,1013.024902,409.47876,998.529053,1736.572388,1460.876587,208.099365,-3.723999,774.169922,-6.943085,317.236328,3.219909,697.265625,208.236694,-3.69928,796.142578,-6.963837,325.53714,32.749939,120.355217,693.908691,32.559204,120.034798,695.281982,2.575073,2.916871,161.650635,193.636795,262.646118,326.735199,20.654297,38.2019,173.50914,380.997986,100.421143,454.986542,1916.015625,347.831451,376.291931,329.595673,361.129181,451.856476,147.554077,-7.789164,-0.881927,-1.088013,-1.590424,256.64978,69.226692,90.554855,0.920563,0.92514,0.920563,0.495697,291.685791,560.423279,554.566284,405.041504,674.368286,1011.117554,405.102539,1861.083984,622.992493,797.103882,993.64624,3
12/18/2019 22:10,512.188354,1414.672729,1493.450806,222.088623,221.724823,1.27304,5.570982,7.072016,6.99646,1984.904663,3.572388,708.251953,23.356445,90.764542,51.276527,81.516724,4158.172363,108.31596,321.801758,209.570313,1953.530029,330.684326,2162.231445,1.284485,239.36972,3.026733,497.054138,30.461426,91.040039,88.751221,639.523071,799.290344,610.893005,439.874268,1016.381836,407.922363,990.441895,1737.487915,1465.454102,216.491714,-3.749634,781.494141,-7.231018,331.640656,3.132934,706.115723,215.805069,-3.743225,797.973633,-7.236206,337.011719,32.452393,122.598274,708.557129,31.925964,121.743782,705.352783,1.802979,3.588257,158.971146,192.371216,261.241974,325.50174,20.616148,38.08746,171.661255,380.717255,100.482178,453.460693,1918.762207,347.001312,374.957367,328.6026,360.130829,450.504456,146.490158,-7.160151,-0.855377,-1.1521,-1.53244,259.213257,61.420952,82.287674,0.84732,0.851898,0.84732,0.434663,296.656708,558.212036,551.554443,404.125977,665.029907,1013.94043,403.393555,1862.915039,623.136902,797.103882,984.490967,3
12/16/2019 20:30,507.800995,1430.79187,1479.864502,221.997055,221.931412,1.190643,3.038023,7.239185,6.798096,1981.562134,3.26416,688.720764,23.458984,98.528694,60.340576,88.421799,4168.09082,113.183346,323.083496,209.631348,1951.695557,332.31366,2164.0625,1.673584,238.368958,3.692017,491.870544,30.681152,91.131592,89.552307,633.033203,793.564758,620.766418,440.240479,1005.853333,409.753418,996.850647,1736.572388,1461.639404,206.306458,-3.649841,773.406982,-6.867859,316.259766,3.17871,698.791565,207.420334,-3.735901,797.973633,-7.026093,325.53714,32.330322,118.753052,693.908691,31.84967,118.646233,696.19751,3.200684,2.413331,162.473267,193.88089,262.806091,326.735199,20.463562,38.148495,173.627884,381.94693,100.512695,454.986542,1915.100098,348.163513,376.458771,329.7612,361.129181,451.518433,147.462692,-7.915888,-0.888794,-1.067871,-1.51947,258.297729,69.355698,90.639732,0.993805,0.998383,0.993805,0.495697,295.188477,557.945862,555.283325,404.736298,672.30835,1003.640747,404.858398,1860.168579,622.920288,797.103882,991.51001,3
12/18/2019 16:40,496.434052,1457.57959,1513.811768,221.997055,222.12204,1.346282,5.738829,7.545918,7.161255,1960.17041,3.557129,694.213867,23.390625,94.377068,54.017086,84.333046,4137.573242,110.789496,322.816467,208.71582,1954.905884,332.075775,2165.283203,1.458435,226.212051,3.624878,484.902618,30.60791,91.15448,89.89563,627.69574,785.205933,605.523987,440.698242,1001.885986,410.394287,986.322021,1738.403442,1470.794678,215.065002,-3.591248,771.42334,-7.072784,324.316406,3.235167,698.486328,216.384888,-3.723083,796.142578,-7.220642,333.837921,32.711792,127.297966,692.993164,32.574463,126.763916,695.281982,2.837525,2.971802,160.827759,193.229935,262.246094,327.607635,20.501709,38.37738,172.562775,381.393402,100.909424,454.37619,1917.388916,348.495636,376.125092,329.926727,360.962799,451.011414,147.605667,-7.766123,-0.799988,-1.001953,-1.596527,256.375122,63.540833,85.661125,0.872497,0.877075,0.863343,0.373627,273.187592,550.570679,551.636353,405.651855,661.871338,999.597168,405.46875,1862.915039,623.209045,789.779663,980.371094,3
1/16/2020 17:50,473.906189,1420.688721,1484.517578,221.905518,222.216675,1.21582,0.611875,7.602662,7.283325,1902.269775,4.04541,697.570801,23.390625,94.818237,59.925694,83.667923,4159.69873,111.127716,323.884583,210.974121,1945.733521,332.523834,2154.296875,1.440125,240.189651,4.14978,494.45639,31.047363,93.351746,92.024231,635.873718,796.525391,625.44574,442.529297,1005.853333,411.309814,991.662659,1734.741211,1456.298828,222.206116,-3.555542,776.611328,-6.857483,337.62207,3.758544,706.726074,221.572876,-3.593079,802.703857,-6.979401,344.94632,31.842041,129.541016,701.23291,32.276917,128.579712,700.927734,2.645264,2.770386,160.76207,193.164978,263.542114,327.940887,20.913696,39.361572,172.251526,381.840302,102.252197,456.054657,1906.402588,348.827728,377.12619,330.092285,361.794861,452.363556,148.752197,-7.819117,-0.976227,-1.069092,-1.517944,256.329346,64.248451,86.274971,0.709991,0.709991,0.709991,1.838469,310.983368,554.279236,555.078186,406.262207,670.248413,1004.937744,405.59082,1854.675293,622.559265,804.428101,986.016846,3
1/18/2020 5:40,470.289215,1414.966919,1461.332153,221.264648,220.971634,1.051026,0.894162,7.171704,6.865234,1880.809326,3.273315,689.025879,23.532227,93.528694,61.550549,81.85833,4229.125977,112.476306,323.510742,211.096191,1945.733521,332.032135,2159.179688,1.403503,237.002045,3.234253,487.198639,30.60791,92.207336,90.605164,630.961914,787.992615,634.112915,438.867188,1006.463623,407.4646,1002.496338,1731.079102,1452.484131,214.118958,-3.563782,769.439697,-7.028687,328.710938,3.093261,701.843262,215.606705,-3.624207,795.379639,-7.046844,339.331055,31.735229,121.95739,695.43457,32.002258,120.996101,698.486328,2.855835,2.742921,160.827759,192.985779,263.925903,326.973145,20.898438,38.75885,171.661255,380.084625,101.153564,455.444336,1905.487061,347.665405,375.791443,329.430145,360.796387,451.518433,147.327454,-7.998835,-0.968445,-0.969604,-1.51413,259.80835,62.414284,83.86647,0.590973,0.590973,0.588684,0.556734,307.630341,551.021606,549.955933,403.057861,676.565552,1003.106689,403.271484,1853.759766,622.487061,794.3573,995.629883,3
12/18/2019 8:20,505.018707,1432.699951,1490.472656,221.081543,221.126328,1.147156,1.519772,7.447763,6.834717,1931.747803,3.38623,696.350159,23.522461,92.378487,56.098717,83.650703,4140.625,114.368352,320.573425,207.678223,1952.154175,329.098419,2165.893555,1.408081,234.38353,3.328857,488.263611,30.095215,90.238953,87.721252,629.085693,789.541016,619.651428,436.395264,1000.20752,405.999756,998.223938,1732.910156,1470.794678,202.659607,-3.555542,772.644043,-6.751129,316.626007,3.15277,703.674316,204.399109,-3.554626,805.297852,-6.782257,326.02536,32.566833,111.06263,694.824219,32.139587,110.848999,702.606201,2.648316,2.718507,159.71228,192.615417,261.802032,324.946442,20.783995,38.598633,172.64473,379.926453,99.658203,453.308075,1915.557861,345.507416,374.790588,326.78241,359.298981,450.33548,144.942947,-8.203897,-0.777557,-1.111816,-1.495056,256.924438,63.277576,83.354713,0.867919,0.870209,0.865631,0.556734,265.473114,559.01062,557.147156,401.379395,670.385742,998.757935,400.952148,1860.168579,622.992493,793.441772,992.730774,3
12/17/2019 18:00,502.772461,1411.822266,1476.210571,220.989975,220.815826,1.327972,1.489254,7.052079,6.761475,1903.473877,3.206177,695.43457,23.551758,96.835236,58.091145,86.463737,4154.35791,109.116438,322.068787,209.082031,1941.605957,331.12439,2147.583008,1.600342,238.931686,3.469238,498.285889,30.400391,91.497803,89.849854,640.204468,801.124268,616.510071,437.493896,1014.703369,406.640625,994.714355,1731.994629,1452.484131,212.783829,-3.476807,781.799316,-6.981995,324.316406,3.323668,707.946777,213.821411,-3.607727,808.959961,-6.668121,332.861328,32.337952,122.064201,701.23291,32.23114,121.636963,704.437256,2.657471,2.660523,161.321503,194.531738,262.086121,326.259277,20.86792,38.71307,172.64473,380.523499,99.44458,454.528809,1908.233643,347.49939,375.624603,328.933624,360.796387,451.518433,146.498245,-8.102518,-1.044434,-1.011719,-1.538544,255.047607,67.548744,88.854141,0.895386,0.899964,0.899964,3.547458,306.879395,561.221741,558.293884,402.294891,670.385742,1013.406372,401.5625,1852.84436,622.414917,807.174683,989.221252,3
12/16/2019 20:40,508.394348,1419.542236,1479.864502,220.80687,221.012054,1.188354,1.06201,7.239185,6.798096,1979.197876,3.694458,688.720764,23.46875,97.682152,59.389263,87.485596,4140.625,112.34775,323.403931,210.119629,1943.44043,332.551483,2154.296875,1.627808,237.404114,3.719482,490.920258,30.583496,92.115784,90.444946,633.351929,791.57489,625.111023,439.324951,1011.956787,408.380127,1003.411926,1730.163696,1448.669556,206.306458,-3.789001,771.575928,-7.202484,316.259766,3.584594,699.707031,208.343491,-3.740479,797.058105,-7.015717,325.53714,32.330322,118.753052,693.908691,31.84967,118.646233,697.113037,2.391968,3.29834,162.473267,193.79953,263.845917,327.686951,20.463562,38.148495,172.15303,381.94693,101.306152,454.986542,1907.775879,348.163513,376.291931,330.092285,361.129181,451.687439,147.420334,-7.726954,-0.859955,-1.136841,-1.51947,255.917358,68.323387,89.704742,0.993805,0.998383,0.993805,0.556734,293.437347,557.945862,554.218018,403.668182,677.252197,1007.302856,403.271484,1852.84436,622.487061,797.103882,997.30835,3
12/17/2019 18:50,501.284973,1418.952026,1474.820557,220.440674,220.879974,1.298218,1.489254,7.033674,6.740112,1896.267578,3.261108,697.265625,23.551758,103.178093,64.744156,93.944374,4120.788574,108.210162,321.961975,209.570313,1942.064575,330.367157,2151.245117,2.007751,240.860504,3.933105,497.335358,30.534668,91.177368,89.781189,638.610718,799.135254,618.421204,437.95166,1009.973145,407.373047,994.561768,1731.079102,1450.195313,212.783829,-3.49054,779.968262,-7.007935,326.269531,2.914733,707.946777,213.821411,-3.61322,804.382324,-6.683685,334.814453,32.276917,121.102898,703.979492,32.23114,120.782471,705.352783,2.315674,2.999268,162.308746,194.043625,261.8461,326.259277,20.783995,38.71307,174.446915,380.760773,99.719238,454.528809,1908.233643,347.167328,375.457794,328.768127,360.463593,451.18042,146.461792,-7.996531,-0.93045,-1.090454,-1.538544,255.871582,74.765274,96.325645,0.973206,0.977783,0.977783,0.434663,304.335815,557.945862,555.016968,402.905273,671.209717,1009.210205,402.539063,1851.928833,622.414917,800.765991,989.678955,3
12/16/2019 7:40,486.50708,1418.570801,1447.055176,220.166,220.141617,1.138,0.451659,6.961592,6.807251,1892.925171,3.340454,695.43457,23.307617,97.390045,64.187912,87.447319,4158.172363,108.468204,323.777771,210.48584,1941.605957,332.515839,2153.076172,1.636963,234.194565,3.756104,484.392029,30.864258,91.795349,89.689636,627.261719,786.444031,630.571594,438.500977,999.597229,407.922363,1003.86969,1727.416992,1442.565918,210.212708,-3.550964,774.169922,-6.730377,325.170898,3.232116,702.758789,211.57074,-3.545471,796.142578,-6.564362,332.495117,32.398987,117.578117,702.148438,32.383728,116.830437,700.775146,2.391968,2.858887,161.531372,192.949203,262.770142,327.413361,20.448303,38.514709,171.378464,381.120636,101.33667,454.833984,1904.11377,348.495636,376.125092,330.42337,361.295593,451.687439,147.662994,-7.899759,-0.864075,-1.113037,-1.543121,255.688477,68.112587,89.794006,0.897674,0.893097,0.895386,0.556734,301.040039,558.826294,556.696533,403.210449,679.174805,996.92688,403.027344,1851.013306,622.198303,797.103882,998.376465,3
1/18/2020 5:50,468.916779,1447.884277,1461.332153,219.98288,219.477127,1.046448,1.222226,7.171704,6.865234,1861.652954,3.337402,690.856934,23.532227,91.321121,59.648766,79.978691,4042.205811,112.046862,323.510742,208.898926,1943.899048,332.27002,2161.621094,1.284485,238.931686,3.234253,489.098999,30.217285,91.337585,89.689636,632.077209,790.977905,632.200745,435.9375,995.782532,405.267334,995.782532,1729.248169,1447.143677,215.057373,-3.442017,768.52417,-6.686279,330.664063,3.5083,703.674316,216.522217,-3.624207,797.210693,-6.701843,340.307617,31.735229,120.996101,697.265625,32.002258,120.034798,700.317383,2.742921,2.501831,159.922272,193.067154,262.966064,326.973145,20.898438,38.75885,171.005402,380.084625,100.57373,454.528809,1902.740479,347.665405,375.457794,329.595673,360.130829,450.33548,146.24939,-7.998835,-0.968445,-0.968384,-1.51413,259.213257,60.340576,81.43811,0.659637,0.67337,0.666504,0.617767,305.7229,548.890076,549.955933,400.9216,672.445679,996.392822,401.196289,1851.928833,622.270508,788.864136,990.594543,3
